"시점","국가별",산림면적 (1000km²),멸종위기종(포유동물) (종),멸종위기종(조류) (종),멸종위기종(어류) (종),멸종위기종(고등식물) (종),육상보호구역 (%),해양보호구역 (%)
"1990","멕시코",706,-,-,-,-,2.4,1.6
"1990","미국",3025,-,-,-,-,13.7,22.6
"1990","남아메리카",,,,,,,
"1990","앤티가바부다",0,-,-,-,-,0.0,0.2
"1990","아르헨티나",352,-,-,-,-,4.4,2.7
"1990","아루바",0,-,-,-,-,0.5,0.0
"1990","바하마",5,-,-,-,-,6.1,0.2
"1990","바베이도스",0,-,-,-,-,0.1,0.1
"1990","벨리즈",16,-,-,-,-,26.0,0.5
"1990","볼리비아",578,-,-,-,-,8.8,0.0
"1990","브라질",5889,-,-,-,-,6.7,2.5
"1990","영국령버진아일랜드",0,-,-,-,-,5.0,1.8
"1990","케이맨제도",0,-,-,-,-,7.1,1.1
"1990","칠레",152,-,-,-,-,16.1,3.3
"1990","콜롬비아",650,-,-,-,-,19.5,2.4
"1990","코스타리카",29,-,-,-,-,19.9,11.9
"1990","쿠바",21,-,-,-,-,4.3,1.3
"1990","도미니카연방",1,-,-,-,-,21.4,0.1
"1990","도미니카공화국",16,-,-,-,-,20.0,11.9
"1990","에콰도르",146,-,-,-,-,22.0,74.7
"1990","엘살바도르",7,-,-,-,-,0.0,0.0
"1990","그레나다",0,-,-,-,-,1.7,0.0
"1990","과테말라",48,-,-,-,-,25.9,0.3
"1990","가이아나",186,-,-,-,-,0.3,0.0
"1990","아이티",4,-,-,-,-,0.3,0.0
"1990","온두라스",70,-,-,-,-,13.5,2.2
"1990","자메이카",5,-,-,-,-,9.9,0.0
"1990","니카라과",64,-,-,-,-,15.4,0.6
"1990","파나마",46,-,-,-,-,18.2,3.8
"1990","파라과이",255,-,-,-,-,2.9,0.0
"1990","페루",764,-,-,-,-,4.8,2.8
"1990","푸에르토리코",3,-,-,-,-,10.0,1.7
"1990","세인트키츠네비스",0,-,-,-,-,3.3,0.6
"1990","세인트루시아",0,-,-,-,-,14.3,0.1
"1990","세인트빈센트그레나딘",0,-,-,-,-,19.9,1.3
"1990","수리남",154,-,-,-,-,3.5,22.9
"1990","트리니다드토바고",2,-,-,-,-,30.5,0.2
"1990","터크스케이커스제도",0,-,-,-,-,36.5,0.7
"1990","미국령버진아일랜드",0,-,-,-,-,14.9,1.6
"1990","우루과이",8,-,-,-,-,2.2,0.3
"1990","베네수엘라",520,-,-,-,-,40.0,7.7
"1990","유럽",,,,,,,
"1990","알바니아",8,-,-,-,-,0.2,0.0
"1990","안도라",0,-,-,-,-,5.5,0.0
"1990","오스트리아",38,-,-,-,-,19.2,0.0
"1990","벨라루스",78,-,-,-,-,6.5,0.0
"1990","벨기에",8,-,-,-,-,7.1,3.7
"1990","보스니아-헤르체고비나",22,-,-,-,-,0.0,7.1
"1990","불가리아",33,-,-,-,-,2.0,0.1
"1990","샤넬군도",0,-,-,-,-,-,-
"1990","크로아티아",19,-,-,-,-,7.7,1.4
"1990","체코",26,-,-,-,-,13.1,0.0
"1990","덴마크",5,-,-,-,-,10.5,19.7
"1990","에스토니아",22,-,-,-,-,1.1,0.2
"1990","페로제도",0,-,-,-,-,0.0,0.0
"1990","핀란드",219,-,-,-,-,4.4,3.3
"1990","프랑스",144,-,-,-,-,10.7,2.0
"1990","독일",113,-,-,-,-,19.6,40.2
"1990","지브롤터",0,-,-,-,-,-,-
"1990","그리스",33,-,-,-,-,9.7,0.4
"1990","헝가리",18,-,-,-,-,6.1,0.0
"1990","아이슬란드",0,-,-,-,-,2.8,0.0
"1990","아일랜드",5,-,-,-,-,0.2,0.5
"1990","맨섬",0,-,-,-,-,-,-
"1990","이탈리아",76,-,-,-,-,5.8,0.6
"1990","라트비아",32,-,-,-,-,6.6,0.0
"1990","리히텐슈타인",0,-,-,-,-,40.2,0.0
"1990","리투아니아",19,-,-,-,-,2.0,0.2
"1990","룩셈부르크",1,-,-,-,-,12.1,0.0
"1990","북마케도니아",9,-,-,-,-,8.2,0.0
"1990","몰타",0,-,-,-,-,0.1,0.3
"1990","몰도바",3,-,-,-,-,1.0,0.0
"1990","모나코",0,-,-,-,-,23.4,0.1
"1990","네덜란드",3,-,-,-,-,4.4,21.2
"1990","노르웨이",121,-,-,-,-,17.8,50.6
"1990","폴란드",89,-,-,-,-,11.1,1.4
"1990","포르투갈",34,-,-,-,-,8.4,4.1
"1990","루마니아",64,-,-,-,-,2.8,1.5
"1990","러시아",8090,-,-,-,-,5.0,2.3
"1990","산마리노",0,-,-,-,-,0.0,0.0
"1990","슬로바키아",19,-,-,-,-,14.8,0.0
"1990","슬로베니아",12,-,-,-,-,7.3,0.0
"1990","스페인",139,-,-,-,-,8.1,0.8
"1990","스웨덴",281,-,-,-,-,6.3,4.1
"1990","스위스",12,-,-,-,-,0.7,0.0
"1990","우크라이나",93,-,-,-,-,2.0,5.9
"1990","영국",28,-,-,-,-,21.8,5.0
"1990","유로지역",918,-,-,-,-,9.4,6.8
"1990","몬테네그로",6,-,-,-,-,2.6,0.0
"1990","세르비아",25,-,-,-,-,3.7,0.0
"1990","아프리카",,,,,,,
"1990","알제리",17,-,-,-,-,6.3,0.1
"1990","앙골라",793,-,-,-,-,7.0,0.1
"1990","베냉",48,-,-,-,-,23.8,0.0
"1990","보츠와나",188,-,-,-,-,17.9,0.0
"1990","부르키나파소",77,-,-,-,-,14.0,0.0
"1990","부룬디",3,-,-,-,-,3.8,0.0
"1990","카메룬",225,-,-,-,-,5.9,0.6
"1990","카보베르데",0,-,-,-,-,2.5,0.0
"1990","중앙아프리카공화국",232,-,-,-,-,17.7,0.0
"1990","차드",67,-,-,-,-,11.7,0.0
"1990","코모로",0,-,-,-,-,0.0,0.0
"1990","콩고",223,-,-,-,-,1.7,0.0
"1990","콩고민주공화국",1506,-,-,-,-,10.1,3.8
"1990","코트디부아르",79,-,-,-,-,22.6,0.1
"1990","지부티",0,-,-,-,-,0.0,0.0
"1990","이집트",0,-,-,-,-,0.4,1.6
"1990","적도기니",27,-,-,-,-,7.2,0.0
"1990","에리트레아",16,-,-,-,-,4.9,0.0
"1990","에티오피아",204,-,-,-,-,17.7,0.0
"1990","가봉",238,-,-,-,-,5.4,0.4
"1990","감비아",4,-,-,-,-,1.7,0.5
"1990","가나",99,-,-,-,-,14.6,0.0
"1990","기니",73,-,-,-,-,6.8,0.0
"1990","기니비사우",22,-,-,-,-,8.3,2.7
"1990","케냐",39,-,-,-,-,11.4,3.7
"1990","레소토",0,-,-,-,-,0.5,0.0
"1990","라이베리아",85,-,-,-,-,1.6,0.0
"1990","리비아",2,-,-,-,-,0.1,0.0
"1990","마다가스카르",137,-,-,-,-,2.4,0.0
"1990","말라위",35,-,-,-,-,15.0,0.0
"1990","말리",133,-,-,-,-,3.8,0.0
"1990","모리타니",5,-,-,-,-,0.6,32.2
"1990","모리셔스",0,-,-,-,-,0.4,0.0
"1990","모로코",55,-,-,-,-,0.2,0.0
"1990","모잠비크",434,-,-,-,-,13.5,1.8
"1990","나미비아",88,-,-,-,-,11.6,0.5
"1990","니제르",19,-,-,-,-,7.7,0.0
"1990","나이지리아",265,-,-,-,-,11.6,0.2
"1990","르완다",3,-,-,-,-,8.8,0.0
"1990","상투메프린시페",1,-,-,-,-,0.0,0.0
"1990","세네갈",93,-,-,-,-,25.2,8.1
"1990","세이셸",0,-,-,-,-,42.0,0.7
"1990","시에라리온",31,-,-,-,-,2.8,0.0
"1990","소말리아",83,-,-,-,-,0.6,0.0
"1990","남아프리카공화국",181,-,-,-,-,5.7,1.4
"1990","수단",-,-,-,-,-,1.3,0.0
"1990","에스와티니",5,-,-,-,-,4.0,0.0
"1990","탄자니아",574,-,-,-,-,27.0,3.7
"1990","토고",14,-,-,-,-,11.1,0.0
"1990","튀니지",6,-,-,-,-,1.3,1.1
"1990","우간다",36,-,-,-,-,12.3,0.0
"1990","잠비아",474,-,-,-,-,36.1,0.0
"1990","짐바브웨",188,-,-,-,-,16.9,0.0
"1990","오세아니아",,,,,,,
"1990","미국령사모아",0,-,-,-,-,11.4,2.3
"1990","오스트레일리아",1339,-,-,-,-,7.6,26.6
"1990","피지",9,-,-,-,-,1.2,0.2
"1990","프랑스령폴리네시아",1,-,-,-,-,1.0,0.0
"1990","괌",0,-,-,-,-,25.8,0.5
"1990","키리바시",0,-,-,-,-,5.7,0.3
"1990","마셜제도",0,-,-,-,-,0.2,0.0
"1990","미크로네시아",1,-,-,-,-,3.0,0.0
"1990","나우루",0,-,-,-,-,0.0,0.0
"1990","뉴칼레도니아",8,-,-,-,-,6.1,0.6
"1990","뉴질랜드",94,-,-,-,-,24.7,4.7
"1990","북마리아나제도",0,-,-,-,-,1.3,0.1
"1990","팔라우",0,-,-,-,-,0.3,0.5
"1990","파푸아뉴기니",364,-,-,-,-,1.9,0.3
"1990","사모아",2,-,-,-,-,2.4,0.5
"1990","솔로몬제도",25,-,-,-,-,0.1,0.0
"1990","통가",0,-,-,-,-,1.5,0.0
"1990","투발루",0,-,-,-,-,0.4,0.1
"1990","바누아투",4,-,-,-,-,3.7,0.0
"1991","아시아",,,,,,,
"1991","대한민국",65,-,-,-,-,2.2,3.5
"1991","아프가니스탄",12,-,-,-,-,0.4,-
"1991","아르메니아",3,-,-,-,-,6.9,-
"1991","아제르바이잔",9,-,-,-,-,6.2,-
"1991","바레인",0,-,-,-,-,1.4,-
"1991","방글라데시",19,-,-,-,-,1.7,0.4
"1991","부탄",25,-,-,-,-,14.3,-
"1991","브루나이",4,-,-,-,-,44.0,1.4
"1991","캄보디아",110,-,-,-,-,0.0,-
"1991","중국",1591,-,-,-,-,13.6,0.4
"1991","키프로스",2,-,-,-,-,9.2,0.3
"1991","동티모르",10,-,-,-,-,-,-
"1991","조지아",28,-,-,-,-,2.8,0.2
"1991","홍콩",-,-,-,-,-,41.1,-
"1991","인도",643,-,-,-,-,4.7,1.6
"1991","인도네시아",1168,-,-,-,-,10.3,0.6
"1991","이란",91,-,-,-,-,5.2,1.0
"1991","이라크",8,-,-,-,-,0.1,-
"1991","이스라엘",1,-,-,-,-,16.3,0.4
"1991","일본",249,-,-,-,-,13.5,2.0
"1991","요르단",1,-,-,-,-,0.7,-
"1991","카자흐스탄",34,-,-,-,-,2.4,-
"1991","북한",69,-,-,-,-,4.3,0.1
"1991","쿠웨이트",0,-,-,-,-,1.6,0.0
"1991","키르기스스탄",8,-,-,-,-,6.4,-
"1991","라오스",178,-,-,-,-,1.5,-
"1991","레바논",1,-,-,-,-,0.5,0.0
"1991","말레이시아",205,-,-,-,-,17.2,1.5
"1991","몰디브",0,-,-,-,-,-,-
"1991","몽골",143,-,-,-,-,4.1,-
"1991","미얀마",388,-,-,-,-,3.1,0.3
"1991","네팔",57,-,-,-,-,8.7,-
"1991","오만",0,-,-,-,-,0.0,-
"1991","파키스탄",49,-,-,-,-,10.1,1.8
"1991","필리핀",77,-,-,-,-,8.9,0.5
"1991","카타르",0,-,-,-,-,1.9,-
"1991","사우디아라비아",10,-,-,-,-,7.6,0.6
"1991","싱가포르",0,-,-,-,-,5.0,-
"1991","스리랑카",23,-,-,-,-,20.3,0.1
"1991","시리아",4,-,-,-,-,0.3,-
"1991","타지키스탄",4,-,-,-,-,1.9,-
"1991","태국",193,-,-,-,-,15.7,4.0
"1991","튀르키예",198,-,-,-,-,1.7,2.4
"1991","투르크메니스탄",41,-,-,-,-,3.0,-
"1991","아랍에미리트",3,-,-,-,-,0.3,0.3
"1991","우즈베키스탄",30,-,-,-,-,2.1,-
"1991","베트남",96,-,-,-,-,4.6,0.3
"1991","예멘",5,-,-,-,-,-,-
"1991","북아메리카",,,,,,,
"1991","버뮤다",0,-,-,-,-,5.3,4.8
"1991","캐나다",3482,-,-,-,-,4.7,0.6
"1991","그린란드",0,-,-,-,-,40.4,36.1
"1991","멕시코",704,-,-,-,-,2.2,1.1
"1991","미국",3026,-,-,-,-,12.4,21.0
"1991","남아메리카",,,,,,,
"1991","앤티가바부다",0,-,-,-,-,6.4,0.5
"1991","아르헨티나",350,-,-,-,-,4.8,0.9
"1991","아루바",0,-,-,-,-,0.1,-
"1991","바하마",5,-,-,-,-,6.1,0.2
"1991","바베이도스",0,-,-,-,-,0.1,0.1
"1991","벨리즈",16,-,-,-,-,16.0,0.3
"1991","볼리비아",575,-,-,-,-,8.9,-
"1991","브라질",5851,-,-,-,-,9.2,9.0
"1991","영국령버진아일랜드",0,-,-,-,-,-,-
"1991","케이맨제도",0,-,-,-,-,7.3,1.1
"1991","칠레",153,-,-,-,-,16.0,3.5
"1991","콜롬비아",647,-,-,-,-,19.3,0.9
"1991","코스타리카",29,-,-,-,-,19.8,12.0
"1991","쿠바",21,-,-,-,-,4.3,1.3
"1991","도미니카연방",1,-,-,-,-,21.4,0.1
"1991","도미니카공화국",16,-,-,-,-,22.2,30.4
"1991","에콰도르",145,-,-,-,-,22.0,0.2
"1991","엘살바도르",7,-,-,-,-,0.4,3.1
"1991","그레나다",0,-,-,-,-,1.7,-
"1991","과테말라",47,-,-,-,-,25.9,0.3
"1991","가이아나",186,-,-,-,-,2.9,-
"1991","아이티",4,-,-,-,-,0.3,-
"1991","온두라스",70,-,-,-,-,13.6,0.0
"1991","자메이카",5,-,-,-,-,10.3,0.3
"1991","니카라과",63,-,-,-,-,25.2,13.3
"1991","파나마",46,-,-,-,-,17.2,3.1
"1991","파라과이",253,-,-,-,-,3.1,-
"1991","페루",763,-,-,-,-,4.7,2.8
"1991","푸에르토리코",3,-,-,-,-,10.0,1.5
"1991","세인트키츠네비스",0,-,-,-,-,3.6,0.5
"1991","세인트루시아",0,-,-,-,-,14.3,0.1
"1991","세인트빈센트그레나딘",0,-,-,-,-,10.9,0.6
"1991","수리남",154,-,-,-,-,3.5,22.9
"1991","트리니다드토바고",2,-,-,-,-,30.5,0.9
"1991","터크스케이커스제도",0,-,-,-,-,4.9,0.3
"1991","미국령버진아일랜드",0,-,-,-,-,15.2,0.4
"1991","우루과이",9,-,-,-,-,0.3,0.2
"1991","베네수엘라",517,-,-,-,-,50.5,12.0
"1991","유럽",,,,,,,
"1991","알바니아",8,-,-,-,-,3.4,0.2
"1991","안도라",0,-,-,-,-,5.6,-
"1991","오스트리아",38,-,-,-,-,21.0,-
"1991","벨라루스",79,-,-,-,-,6.7,-
"1991","벨기에",8,-,-,-,-,3.3,0.0
"1991","보스니아-헤르체고비나",22,-,-,-,-,0.5,0.7
"1991","불가리아",33,-,-,-,-,2.5,0.2
"1991","샤넬군도",0,-,-,-,-,9.3,0.0
"1991","크로아티아",19,-,-,-,-,7.8,1.3
"1991","체코",26,-,-,-,-,15.0,-
"1991","덴마크",5,-,-,-,-,4.2,3.0
"1991","에스토니아",22,-,-,-,-,17.8,25.3
"1991","페로제도",0,-,-,-,-,-,-
"1991","핀란드",219,-,-,-,-,8.6,3.8
"1991","프랑스",145,-,-,-,-,10.5,0.3
"1991","독일",113,-,-,-,-,32.2,35.8
"1991","지브롤터",0,-,-,-,-,-,-
"1991","그리스",33,-,-,-,-,5.8,0.5
"1991","헝가리",18,-,-,-,-,4.7,-
"1991","아이슬란드",0,-,-,-,-,9.6,0.1
"1991","아일랜드",5,-,-,-,-,0.9,0.1
"1991","맨섬",0,-,-,-,-,-,-
"1991","이탈리아",77,-,-,-,-,6.7,1.0
"1991","라트비아",32,-,-,-,-,6.5,4.6
"1991","리히텐슈타인",0,-,-,-,-,38.9,-
"1991","리투아니아",19,-,-,-,-,3.6,8.3
"1991","룩셈부르크",1,-,-,-,-,12.3,-
"1991","북마케도니아",9,-,-,-,-,4.4,-
"1991","몰타",0,-,-,-,-,0.1,0.3
"1991","몰도바",3,-,-,-,-,1.0,-
"1991","모나코",0,-,-,-,-,23.7,0.1
"1991","네덜란드",3,-,-,-,-,11.3,12.8
"1991","노르웨이",121,-,-,-,-,7.6,1.2
"1991","폴란드",89,-,-,-,-,16.4,3.4
"1991","포르투갈",34,-,-,-,-,5.9,2.1
"1991","루마니아",64,-,-,-,-,2.9,1.6
"1991","러시아",8090,-,-,-,-,5.2,2.2
"1991","산마리노",0,-,-,-,-,-,-
"1991","슬로바키아",19,-,-,-,-,19.3,-
"1991","슬로베니아",12,-,-,-,-,7.6,0.1
"1991","스페인",142,-,-,-,-,7.9,1.0
"1991","스웨덴",281,-,-,-,-,6.1,3.9
"1991","스위스",12,-,-,-,-,14.7,-
"1991","우크라이나",93,-,-,-,-,2.0,4.6
"1991","영국",28,-,-,-,-,22.3,5.0
"1991","유로지역",924,-,-,-,-,-,-
"1991","몬테네그로",6,-,-,-,-,13.2,0.9
"1991","세르비아",25,-,-,-,-,5.4,-
"1991","아프리카",,,,,,,
"1991","알제리",17,-,-,-,-,6.3,0.2
"1991","앙골라",791,-,-,-,-,12.4,0.1
"1991","베냉",48,-,-,-,-,23.8,-
"1991","보츠와나",187,-,-,-,-,30.3,-
"1991","부르키나파소",77,-,-,-,-,13.7,-
"1991","부룬디",3,-,-,-,-,3.8,-
"1991","카메룬",224,-,-,-,-,7.1,0.4
"1991","카보베르데",0,-,-,-,-,2.5,-
"1991","중앙아프리카공화국",232,-,-,-,-,17.5,-
"1991","차드",67,-,-,-,-,9.4,-
"1991","코모로",0,-,-,-,-,-,-
"1991","콩고",223,-,-,-,-,5.4,-
"1991","콩고민주공화국",1500,-,-,-,-,10.0,3.8
"1991","코트디부아르",76,-,-,-,-,22.6,0.1
"1991","지부티",0,-,-,-,-,0.0,0.2
"1991","이집트",0,-,-,-,-,1.9,4.4
"1991","적도기니",27,-,-,-,-,7.3,0.0
"1991","에리트레아",17,-,-,-,-,4.9,-
"1991","에티오피아",203,-,-,-,-,17.7,-
"1991","가봉",238,-,-,-,-,4.6,0.2
"1991","감비아",4,-,-,-,-,1.5,0.1
"1991","가나",98,-,-,-,-,14.7,0.0
"1991","기니",72,-,-,-,-,6.8,-
"1991","기니비사우",22,-,-,-,-,7.7,2.7
"1991","케냐",39,-,-,-,-,11.7,5.2
"1991","레소토",0,-,-,-,-,0.5,-
"1991","라이베리아",85,-,-,-,-,1.6,-
"1991","리비아",2,-,-,-,-,0.1,0.1
"1991","마다가스카르",136,-,-,-,-,2.3,0.0
"1991","말라위",35,-,-,-,-,15.0,-
"1991","말리",133,-,-,-,-,2.3,-
"1991","모리타니",5,-,-,-,-,0.5,32.1
"1991","모리셔스",0,-,-,-,-,1.7,0.3
"1991","모로코",55,-,-,-,-,1.3,1.2
"1991","모잠비크",432,-,-,-,-,14.8,1.8
"1991","나미비아",87,-,-,-,-,14.4,0.5
"1991","니제르",19,-,-,-,-,7.1,-
"1991","나이지리아",264,-,-,-,-,12.8,0.2
"1991","르완다",3,-,-,-,-,9.9,-
"1991","상투메프린시페",1,-,-,-,-,-,-
"1991","세네갈",93,-,-,-,-,24.1,5.8
"1991","세이셸",0,-,-,-,-,42.0,0.5
"1991","시에라리온",31,-,-,-,-,5.0,-
"1991","소말리아",82,-,-,-,-,0.6,0.0
"1991","남아프리카공화국",181,-,-,-,-,6.7,0.7
"1991","수단",-,-,-,-,-,4.2,0.1
"1991","에스와티니",5,-,-,-,-,3.0,-
"1991","탄자니아",570,-,-,-,-,26.6,3.7
"1991","토고",14,-,-,-,-,11.3,-
"1991","튀니지",6,-,-,-,-,1.3,1.1
"1991","우간다",35,-,-,-,-,8.4,-
"1991","잠비아",474,-,-,-,-,36.0,-
"1991","짐바브웨",188,-,-,-,-,18.0,-
"1991","오세아니아",,,,,,,
"1991","미국령사모아",0,-,-,-,-,0.3,2.1
"1991","오스트레일리아",1337,-,-,-,-,8.0,10.9
"1991","피지",9,-,-,-,-,1.1,0.1
"1991","프랑스령폴리네시아",1,-,-,-,-,0.2,0.0
"1991","괌",0,-,-,-,-,25.5,0.6
"1991","키리바시",0,-,-,-,-,5.0,0.3
"1991","마셜제도",0,-,-,-,-,-,-
"1991","미크로네시아",1,-,-,-,-,2.7,0.0
"1991","나우루",0,-,-,-,-,-,-
"1991","뉴칼레도니아",8,-,-,-,-,5.5,0.3
"1991","뉴질랜드",94,-,-,-,-,25.4,0.4
"1991","북마리아나제도",0,-,-,-,-,0.8,0.0
"1991","팔라우",0,-,-,-,-,0.3,0.5
"1991","파푸아뉴기니",364,-,-,-,-,1.9,0.3
"1991","사모아",2,-,-,-,-,2.4,0.5
"1991","솔로몬제도",25,-,-,-,-,0.1,-
"1991","통가",0,-,-,-,-,1.4,0.0
"1991","투발루",0,-,-,-,-,-,-
"1991","바누아투",4,-,-,-,-,3.7,0.0
"1992","아시아",,,,,,,
"1992","대한민국",65,-,-,-,-,2.2,3.5
"1992","아프가니스탄",12,-,-,-,-,0.4,-
"1992","아르메니아",3,-,-,-,-,6.9,-
"1992","아제르바이잔",10,-,-,-,-,6.2,-
"1992","바레인",0,-,-,-,-,1.4,-
"1992","방글라데시",19,-,-,-,-,1.7,0.4
"1992","부탄",25,-,-,-,-,14.3,-
"1992","브루나이",4,-,-,-,-,44.0,1.4
"1992","캄보디아",110,-,-,-,-,0.0,-
"1992","중국",1611,-,-,-,-,13.7,0.6
"1992","키프로스",2,-,-,-,-,10.3,0.3
"1992","동티모르",10,-,-,-,-,-,-
"1992","조지아",28,-,-,-,-,2.8,0.2
"1992","홍콩",-,-,-,-,-,41.1,-
"1992","인도",647,-,-,-,-,4.9,1.6
"1992","인도네시아",1151,-,-,-,-,10.8,0.6
"1992","이란",91,-,-,-,-,5.2,1.0
"1992","이라크",8,-,-,-,-,0.1,-
"1992","이스라엘",1,-,-,-,-,17.8,0.4
"1992","일본",249,-,-,-,-,13.6,2.0
"1992","요르단",1,-,-,-,-,0.7,-
"1992","카자흐스탄",32,-,-,-,-,2.4,-
"1992","북한",68,-,-,-,-,4.3,0.1
"1992","쿠웨이트",0,-,-,-,-,1.6,0.0
"1992","키르기스스탄",11,-,-,-,-,6.4,-
"1992","라오스",178,-,-,-,-,1.5,-
"1992","레바논",1,-,-,-,-,0.5,0.1
"1992","말레이시아",204,-,-,-,-,17.7,1.5
"1992","몰디브",0,-,-,-,-,-,-
"1992","몽골",143,-,-,-,-,5.7,-
"1992","미얀마",383,-,-,-,-,3.1,0.3
"1992","네팔",57,-,-,-,-,14.0,-
"1992","오만",0,-,-,-,-,0.0,-
"1992","파키스탄",49,-,-,-,-,10.1,1.8
"1992","필리핀",77,-,-,-,-,8.9,0.5
"1992","카타르",0,-,-,-,-,1.9,-
"1992","사우디아라비아",10,-,-,-,-,7.6,0.6
"1992","싱가포르",0,-,-,-,-,5.0,-
"1992","스리랑카",23,-,-,-,-,20.3,1.1
"1992","시리아",4,-,-,-,-,0.3,-
"1992","타지키스탄",4,-,-,-,-,4.1,-
"1992","태국",193,-,-,-,-,15.9,4.0
"1992","튀르키예",199,-,-,-,-,1.7,2.4
"1992","투르크메니스탄",41,-,-,-,-,3.0,-
"1992","아랍에미리트",3,-,-,-,-,0.3,0.3
"1992","우즈베키스탄",26,-,-,-,-,2.3,-
"1992","베트남",99,-,-,-,-,4.6,0.3
"1992","예멘",5,-,-,-,-,-,-
"1992","북아메리카",,,,,,,
"1992","버뮤다",0,-,-,-,-,5.4,4.8
"1992","캐나다",3482,-,-,-,-,4.7,0.6
"1992","그린란드",0,-,-,-,-,40.4,36.1
"1992","멕시코",701,-,-,-,-,2.4,1.1
"1992","미국",3027,-,-,-,-,12.4,21.2
"1992","남아메리카",,,,,,,
"1992","앤티가바부다",0,-,-,-,-,6.4,0.5
"1992","아르헨티나",348,-,-,-,-,5.1,1.1
"1992","아루바",0,-,-,-,-,0.1,-
"1992","바하마",5,-,-,-,-,6.1,0.2
"1992","바베이도스",0,-,-,-,-,0.1,0.1
"1992","벨리즈",16,-,-,-,-,16.0,0.3
"1992","볼리비아",573,-,-,-,-,9.3,-
"1992","브라질",5813,-,-,-,-,9.6,10.2
"1992","영국령버진아일랜드",0,-,-,-,-,-,-
"1992","케이맨제도",0,-,-,-,-,7.9,1.1
"1992","칠레",154,-,-,-,-,16.0,3.5
"1992","콜롬비아",645,-,-,-,-,19.3,0.9
"1992","코스타리카",29,-,-,-,-,19.9,12.1
"1992","쿠바",21,-,-,-,-,4.3,1.3
"1992","도미니카연방",0,-,-,-,-,21.4,0.1
"1992","도미니카공화국",17,-,-,-,-,22.2,30.4
"1992","에콰도르",145,-,-,-,-,22.1,0.2
"1992","엘살바도르",7,-,-,-,-,0.4,3.1
"1992","그레나다",0,-,-,-,-,1.7,-
"1992","과테말라",47,-,-,-,-,25.9,0.3
"1992","가이아나",186,-,-,-,-,2.9,-
"1992","아이티",4,-,-,-,-,0.3,-
"1992","온두라스",69,-,-,-,-,15.0,0.2
"1992","자메이카",5,-,-,-,-,10.3,0.3
